DATASET = ORTEC Late VeRoLog 2019
NAME = Instance 24

DAYS = 45
  158   559   340
  159   389   392
  160   415   193
  161   198   310
  162   499   321
  163   329   252
  164   633   686
  165   256   327
  166   555   135
  167   223   295
  168   381   470
  169   316   470
  170   289   559
  171   538   116
  172   242   241
  173   563   106
  174   480   668
  175   330   449
  176   515   720
  177   441   206
  178   235   350
  179   483   495
  180   318   450
  181   639   748
  182   308   252
  183   308   466
  184   336   456
  185   367   389
  186   466   555
  187   422   410
  188   559   504
  189   311   493
  190   580   389
  191   320   472
  192   346   368
  193   174   370
  194   375   431
  195   184   386
  196   565   343
  197   529   278
  198   309   468
  199   490    21
  200   280   448
  201   186   374
  202   483   309
  203   541   619
  204   243   327
  205   177   353
  206   204   343
  207   750   651
  208   144   230
  209   379   360
  210   323   459
  211   140   153
  212   376   432
  213   302   478
  214   250   228
  215   303   443
  216   220   415
  217   323   370
  218   554   421
  219   582   689
  220   384   584
  221   366   306
  222   407   160
  223   651   431
  224   539   769
  225   730   752
  226   634   446
  227   350   298
  228   534    54
  229   569   511
  230   483   360
  231   256   321
  232   206   345
  233   514    35
  234   317   389
  235   370   453
  236   458   180
  237   341   391
  238   550   585
  239   645   467
  240   216   320
  241   285   551
  242   604   475
  243   606   655
  244   191   379
  245   356   330
  246   255   468
  247   293   248
  248   604   400
  249   518   271
  250   306   472
  251   151   195
  252   472   367
  253   231   348
  254   576   690
  255   499    17
  256    71   270
  257   573   513
  258   551   397
  259   357   231
  260   315   306
  261   549     2
  262   252   259
  263   210   210
  264   484   660
  265   339   513
  266   658   613
  267   458   352
  268   267   456
  269   316   466
  270   542   359
  271   136   260
  272   233   439
  273   357   399
  274   233   339
  275   758   687
  276   601   358
  277   466   262
  278   181   355
  279   421   219
  280   560   696
  281   294   236
  282   389   307
  283   354   559
  284   481   670
  285   242   339
  286   521   315
  287   510   702
  288   504   418
  289   359   359
  290   704   454
  291   450   369
  292   547   500
  293   396   484
  294   268   505
  295   655   397
  296   267   490
  297   330   451
  298   562   342
  299   211   173
  300   704   705
  301   323   459
  302   317   370
  303   331   450
  304   198   184
  305   222   279
  306   576   168
  307   266   474
  308   271   312
  309   296   497
  310   521   311
  311   110   212
  312   598   326
  313   284   544
  314   321   490
  315   429   420
  316   315   470
  317   627   380
  318   512   336
  319   511    55
  320   181   337
  321   489    24
  322   478   247
  323   201   334
  324   529   278
  325   260   557
  326   183   310
  327   363   283
  328   217   319
  329   687   466
  330   261   422
  331   575   475
  332   501   312
  333   222   248
  334   638   698
  335   273   367
  336   545   714
  337   248   352
  338   565   691
  339   366   239
  340   658   722
  341   184   382
  342   737   427
  343   660   653
  344   666   498
  345   472   786
  346   151   171
  347   568   429
  348   428   173
  349   524   313
  350   698   354
  351   277   452
  352   257   343
  353   525   169
  354   444   676
  355   541    22
  356   285   365
  357   486   522
  358   505   133
  359   379   429
  360   275   572
  361   734   440
  362   390   453
  363   492   296
  364   504   311
  365   333   378
  366   245   331
  367   471   463
  368   232   360
  369   663   717
  370   247   342
  371   332   454
  372   228   344
  373   274   301
  374   399   380
  375   687   471
  376   451   634
  377   332   441
  378   383   434
  379   220   342
  380   282   547
  381   251   348
  382   325   469
  383   611   412
  384   524    27
  385   330   451
  386    13   149
  387   379   329
  388   333   455
  389   559   696
  390   201   335
  391   319   477
  392   161   317
  393   543   360
  394   705   650
  395   291   406
  396   515   339
  397   247   346
  398   686   693
  399   326   229
  400   199   366
  401   295   344
  402   249   347
  403   284   576
  404   754   553
  405   272   298
  406   317   370
  407   643   439
  408   438   209
  409   109   261
  410   280   552
  411    57   227
  412   329   462
  413   222   400
  414   226   378
  415   186   343
  416   316   468
  417   689   474
  418   716   443

REQUESTS = 1200
    1   155     1     3     6     1
    2   334     1     2     1     2
    3   231     1     2     6     1
    4   167     1     3     2     1
    5   307     1     2     3     2
    6   283     1     3     4     1
    7   185     1     3     4     1
    8   198     1     2     5     1
    9   187     1     6     5     2
   10    88     1     2     4     1
   11   392     1     6     2     3
   12   366     1     4     6     1
   13    86     1     6     2     1
   14   154     1     2     3     2
   15   298     1     6     6     2
   16   136     1     6     4     2
   17   391     1     4     1     3
   18   206     1     2     4     1
   19   143     1     3     6     2
   20    46     1     6     4     1
   21   113     1     5     4     1
   22    45     1     5     4     2
   23   216     1     3     4     1
   24    62     1     2     4     3
   25   154     1     6     5     1
   26   352     2     3     6     3
   27   362     2     3     5     2
   28   364     2     5     3     2
   29   244     2     6     3     2
   30    66     2     5     2     2
   31   156     2     4     1     2
   32   265     2     6     5     1
   33   161     2     3     2     3
   34   215     2     3     1     1
   35   170     2     7     1     2
   36    82     2     7     6     3
   37   138     2     4     3     2
   38    32     2     3     5     2
   39    90     2     6     1     1
   40   323     2     5     6     2
   41   181     2     5     4     3
   42   267     2     6     1     1
   43   313     2     5     6     1
   44   304     2     7     3     1
   45     8     2     4     5     1
   46   270     2     5     6     3
   47    58     2     3     2     2
   48   194     2     6     6     3
   49    17     2     7     6     2
   50   259     2     7     1     1
   51   324     2     3     6     3
   52   263     2     6     4     1
   53   174     2     5     4     2
   54   107     2     5     6     1
   55   190     3     4     1     1
   56   384     3     4     3     2
   57   335     3     6     5     1
   58   132     3     7     2     2
   59   370     3     8     4     2
   60     4     3     4     5     1
   61   322     3     8     3     1
   62   166     3     7     4     1
   63   175     3     6     5     2
   64   348     3     8     3     2
   65   381     3     5     3     2
   66   331     3     7     4     1
   67   131     3     7     1     1
   68   227     3     8     3     2
   69   348     3     5     4     2
   70    52     3     5     5     2
   71   354     3     7     3     1
   72     7     3     8     3     2
   73   330     3     7     4     2
   74    26     3     8     4     1
   75    57     3     6     5     1
   76   262     3     7     3     1
   77   308     3     8     3     1
   78   205     3     8     5     1
   79    64     3     8     1     1
   80   215     3     5     5     2
   81   235     3     4     6     3
   82   144     3     5     3     1
   83   307     3     5     1     3
   84   181     3     8     2     2
   85   109     3     7     5     1
   86   223     3     8     1     1
   87   273     3     7     6     2
   88   253     4     7     1     3
   89    84     4     6     5     2
   90   374     4     5     1     1
   91   125     4     5     3     1
   92   281     4     6     1     3
   93   330     4     9     1     2
   94   136     4     5     1     3
   95   327     4     6     6     1
   96     3     4     9     4     2
   97   245     4     6     6     3
   98    28     4     7     6     3
   99   312     4     8     3     2
  100    34     4     8     4     1
  101   220     4     9     6     1
  102   191     4     6     5     2
  103   251     4     8     2     2
  104   318     4     9     2     3
  105   106     4     6     4     3
  106   292     4     8     6     3
  107   134     4     5     4     1
  108   189     4     9     4     2
  109    39     4     7     6     3
  110    69     4     5     6     2
  111   220     4     9     4     3
  112    48     4     6     6     3
  113    56     4     5     5     2
  114    93     4     7     5     2
  115   225     4     5     1     1
  116   297     4     8     5     2
  117   396     4     5     3     2
  118   299     4     6     2     1
  119   191     4     5     1     2
  120    77     4     8     1     3
  121   246     5    10     3     1
  122    76     5    10     1     1
  123   349     5     7     4     3
  124   202     5     9     2     1
  125   299     5     7     1     3
  126   398     5     8     5     2
  127   310     5    10     3     1
  128    89     5     6     1     3
  129   112     5     7     1     1
  130   260     5    10     3     1
  131   282     5    10     2     2
  132   345     5     8     4     2
  133   172     5     6     6     1
  134   294     5     6     5     1
  135   377     5     8     5     2
  136    76     5     8     3     2
  137   277     5     8     5     1
  138    97     5     7     4     1
  139   221     5     9     3     2
  140   280     5    10     6     2
  141   128     5     6     2     2
  142    26     6     9     4     1
  143   121     6     7     2     2
  144   306     6    10     3     2
  145   189     6     7     2     3
  146   352     6     8     4     1
  147    45     6     8     4     3
  148     9     6     9     5     2
  149   294     6    10     6     3
  150     9     6    11     6     3
  151    56     6    10     1     1
  152   385     6     9     5     2
  153   395     6    10     4     3
  154   148     6     9     3     1
  155   119     6     9     2     1
  156   144     6     9     1     3
  157   399     6     7     1     2
  158    56     6     8     3     2
  159   140     6     9     1     2
  160   299     6     8     3     1
  161    64     6     8     6     2
  162   259     6     9     6     3
  163   140     6     9     3     2
  164    19     6     8     1     1
  165   184     6     8     5     1
  166   230     6     9     3     2
  167    30     6    11     5     1
  168   151     6    10     6     3
  169   354     6     7     4     2
  170   152     6     8     6     1
  171   272     6     7     5     2
  172   392     6     9     3     2
  173   369     6     8     3     1
  174   244     7     9     4     2
  175    51     7    12     5     1
  176    59     7    10     2     2
  177    43     7    12     6     2
  178   343     7    10     5     1
  179   325     7     9     6     1
  180   352     7    11     2     2
  181   352     7    11     6     2
  182    53     7    12     6     2
  183   336     7    10     2     1
  184   182     7    10     5     1
  185   245     7     8     4     3
  186   230     7    12     2     2
  187    22     7     8     5     1
  188   141     7     8     6     3
  189   355     7    12     6     2
  190   254     7     9     4     2
  191    25     7    11     1     3
  192    64     7    11     1     1
  193   372     7    12     6     1
  194   126     7     9     6     1
  195   124     7    12     1     3
  196    74     7    11     2     2
  197   130     7    10     5     2
  198    34     7     9     6     2
  199   123     7    12     2     1
  200     7     8    11     5     2
  201    94     8    13     6     1
  202    38     8    13     4     1
  203   306     8    13     3     1
  204   256     8    12     2     2
  205    74     8    13     4     3
  206    91     8    10     4     2
  207   200     8    12     3     2
  208   105     8     9     1     1
  209   262     8     9     3     1
  210    91     8    13     1     3
  211    50     8    12     2     2
  212   325     8    12     1     2
  213   169     8    11     6     2
  214    90     8    11     1     2
  215   388     8     9     5     2
  216   224     8    12     6     3
  217    26     8    11     1     3
  218   276     8     9     4     3
  219   340     8     9     1     3
  220   268     8    12     3     2
  221   202     8     9     5     2
  222   161     8    10     5     1
  223    76     8     9     3     2
  224   139     8    11     1     3
  225   383     8    10     3     2
  226   303     8    10     6     3
  227   357     8    11     3     1
  228   339     8    11     5     2
  229   223     8    12     4     3
  230   240     8    11     5     1
  231   100     8    12     6     3
  232    44     9    13     6     3
  233   272     9    11     6     1
  234   385     9    14     1     1
  235   294     9    14     5     2
  236   252     9    12     4     1
  237   378     9    11     3     1
  238   242     9    13     3     2
  239   287     9    13     6     2
  240   177     9    12     1     1
  241   209     9    10     3     1
  242    54     9    11     5     1
  243   234     9    12     4     1
  244   355     9    12     3     2
  245   393     9    13     3     2
  246    62     9    10     4     2
  247   135     9    14     6     3
  248   348     9    10     1     3
  249   230     9    12     4     3
  250   355     9    12     1     3
  251    64     9    14     2     3
  252   357     9    14     1     2
  253    42     9    14     3     1
  254   234     9    13     5     2
  255    47     9    13     1     1
  256   251     9    12     3     2
  257   342     9    11     2     3
  258   195     9    14     1     2
  259     8    10    12     6     1
  260   343    10    12     4     3
  261   293    10    12     5     1
  262   277    10    11     3     2
  263   103    10    11     6     2
  264   382    10    12     6     1
  265   360    10    14     6     3
  266   320    10    13     1     2
  267   359    10    13     4     2
  268   268    10    13     1     3
  269   252    10    11     2     2
  270   309    10    12     1     1
  271    76    10    11     1     3
  272    21    10    13     2     1
  273    53    10    14     6     3
  274    98    10    14     6     3
  275   145    10    13     3     1
  276    39    10    13     2     1
  277   295    10    12     2     2
  278   351    10    15     4     2
  279    72    10    11     2     1
  280   328    10    12     5     2
  281   257    10    13     5     2
  282   355    10    15     1     3
  283    47    10    15     4     2
  284   189    10    13     2     3
  285    97    10    11     2     3
  286   283    11    15     2     3
  287   341    11    14     1     2
  288   223    11    15     3     2
  289   153    11    14     5     2
  290   337    11    16     4     2
  291   169    11    14     3     1
  292   228    11    15     6     3
  293   193    11    14     2     1
  294   397    11    12     6     1
  295   380    11    12     6     1
  296   375    11    12     3     1
  297   164    11    16     6     3
  298    69    11    15     3     1
  299    38    11    13     3     2
  300   179    11    13     5     1
  301   381    11    12     5     2
  302   197    11    15     2     2
  303   183    11    14     6     3
  304   186    11    16     2     3
  305    20    11    13     6     1
  306   292    11    14     3     2
  307   316    11    14     2     1
  308    30    11    16     4     2
  309   219    11    16     5     2
  310   275    11    15     2     2
  311   268    11    13     5     1
  312   382    11    16     5     1
  313   219    11    14     5     2
  314    82    11    15     1     1
  315   182    11    12     3     2
  316   243    11    15     3     1
  317   146    11    16     2     2
  318   284    11    14     1     2
  319   116    12    16     1     1
  320   123    12    15     1     1
  321   160    12    15     5     1
  322    74    12    15     2     2
  323   169    12    16     5     1
  324    51    12    14     5     1
  325   133    12    16     2     3
  326   212    12    17     3     1
  327   252    12    16     3     1
  328    44    12    13     1     1
  329   296    12    13     5     1
  330   213    12    14     5     2
  331   325    12    16     4     1
  332    77    12    15     6     1
  333   198    12    16     2     1
  334   170    12    15     5     1
  335   238    12    14     2     3
  336   160    12    15     3     1
  337    15    12    14     5     2
  338   280    12    17     1     2
  339   323    12    14     4     2
  340   157    12    15     4     3
  341   253    12    17     2     2
  342   115    12    13     6     1
  343   148    12    15     4     3
  344   100    12    14     4     1
  345    16    12    14     1     2
  346   192    12    17     1     2
  347    85    12    17     1     1
  348   253    12    16     2     1
  349   313    12    17     4     2
  350   263    12    16     3     1
  351   359    12    16     5     1
  352   123    12    13     2     2
  353   262    12    14     1     3
  354   370    13    16     2     3
  355   175    13    15     1     1
  356   392    13    16     1     1
  357   136    13    15     4     1
  358   100    13    17     6     2
  359   100    13    15     1     2
  360   162    13    14     3     2
  361   189    13    17     5     1
  362   376    13    17     1     3
  363   302    13    14     6     3
  364    36    13    15     2     2
  365   152    13    16     4     1
  366   110    13    17     3     2
  367   285    13    17     1     2
  368    27    13    18     5     1
  369   294    13    18     4     1
  370    11    13    14     3     2
  371   151    13    17     3     2
  372   322    13    14     5     2
  373   116    13    15     2     3
  374    57    13    18     6     2
  375    77    13    14     1     3
  376   271    13    17     5     1
  377   191    14    17     4     1
  378    84    14    18     3     2
  379    79    14    16     1     3
  380   173    14    15     5     1
  381   163    14    18     2     3
  382   266    14    16     2     3
  383   122    14    15     6     2
  384    79    14    19     6     1
  385   199    14    18     4     3
  386   222    14    18     5     2
  387   363    14    19     5     1
  388   334    14    19     4     1
  389   255    14    15     4     1
  390    23    14    16     5     2
  391   361    14    17     6     3
  392   399    14    16     4     3
  393   200    14    16     3     1
  394   295    14    17     2     2
  395   235    14    15     6     1
  396    79    14    16     1     3
  397   330    14    18     6     2
  398   331    14    18     4     2
  399   149    14    17     5     1
  400    84    14    18     3     2
  401   151    14    15     4     3
  402   328    14    17     3     1
  403   245    14    17     6     1
  404   214    14    18     1     2
  405   318    15    19     5     1
  406   280    15    19     3     2
  407   201    15    18     1     2
  408   373    15    20     4     3
  409   155    15    20     6     1
  410   159    15    20     5     1
  411   100    15    20     2     3
  412   317    15    16     2     1
  413   174    15    19     5     1
  414   183    15    19     2     3
  415    56    15    19     6     2
  416    19    15    19     5     2
  417   126    15    20     3     2
  418   263    15    18     2     2
  419    47    15    19     2     1
  420   356    15    20     1     1
  421   211    15    20     5     2
  422   394    15    16     3     1
  423     9    15    18     1     3
  424   273    15    20     3     1
  425    14    15    16     5     2
  426     6    15    18     6     1
  427    46    15    17     6     3
  428    83    15    20     1     1
  429   348    15    20     3     2
  430    48    15    20     3     1
  431   117    15    17     3     1
  432   225    15    17     4     2
  433    41    15    18     1     1
  434    72    15    18     3     1
  435   379    15    18     1     3
  436   169    15    19     3     2
  437   150    15    17     4     2
  438   346    15    20     4     1
  439    86    15    19     2     1
  440    53    16    20     3     1
  441   282    16    17     2     2
  442   308    16    19     5     2
  443   203    16    21     1     1
  444     7    16    21     3     1
  445   236    16    19     1     1
  446    46    16    20     3     2
  447   266    16    19     1     1
  448   308    16    19     3     2
  449   370    16    18     4     1
  450    74    16    17     4     2
  451   131    16    20     5     1
  452   314    16    17     1     1
  453   222    16    19     6     1
  454    27    16    20     2     2
  455   153    16    19     2     2
  456   141    16    17     5     1
  457   215    16    17     4     3
  458   244    16    21     3     2
  459   215    16    17     4     3
  460   157    16    19     5     2
  461   199    16    18     6     3
  462   177    16    18     1     2
  463   245    16    19     1     1
  464   200    16    21     4     3
  465    37    16    20     5     1
  466   139    16    19     6     1
  467   228    16    17     6     1
  468   178    16    17     3     2
  469   376    16    17     1     1
  470   360    16    20     3     1
  471   379    16    19     3     1
  472    33    16    21     4     2
  473    87    16    20     4     3
  474   187    17    22     2     1
  475   193    17    19     5     1
  476   261    17    22     1     1
  477   210    17    19     1     1
  478   192    17    18     3     1
  479   261    17    22     1     2
  480   176    17    20     6     3
  481   296    17    19     4     2
  482   134    17    20     3     1
  483   302    17    20     5     1
  484   120    17    21     6     2
  485   185    17    22     3     2
  486   313    17    21     6     3
  487   167    17    18     5     1
  488    47    17    18     2     3
  489   163    17    19     3     1
  490   296    17    20     6     3
  491   185    17    18     1     3
  492   387    17    22     4     2
  493   249    17    21     1     2
  494   113    17    19     2     3
  495   140    17    21     1     1
  496   204    17    20     4     1
  497   331    17    21     4     1
  498   381    17    22     6     1
  499   173    17    19     2     3
  500   149    17    20     2     1
  501    25    17    18     6     2
  502   137    17    21     1     2
  503   177    17    19     4     1
  504     9    17    22     5     2
  505   372    18    19     5     2
  506    72    18    21     1     1
  507   143    18    22     4     2
  508    95    18    23     1     1
  509   237    18    19     5     2
  510    33    18    19     5     1
  511   335    18    21     2     2
  512   211    18    23     6     3
  513   264    18    23     3     1
  514   304    18    19     3     1
  515    70    18    23     5     1
  516   183    18    20     6     3
  517   249    18    21     2     1
  518    27    18    21     1     2
  519   240    18    23     2     1
  520   159    18    23     5     2
  521   347    18    21     4     3
  522   222    18    23     5     1
  523    96    18    22     4     1
  524   135    18    23     2     2
  525   141    18    21     1     2
  526   268    18    22     3     2
  527   230    18    23     5     2
  528   151    18    20     3     1
  529   295    18    23     3     1
  530   123    18    21     3     1
  531   248    18    21     3     1
  532   400    18    20     6     2
  533   116    18    22     5     1
  534   278    18    21     3     2
  535   401    18    22     3     1
  536    98    18    19     1     3
  537   235    18    21     2     1
  538    97    19    23     6     2
  539    38    19    23     6     1
  540   318    19    24     6     2
  541   133    19    23     2     2
  542   191    19    22     6     1
  543    25    19    21     6     3
  544   261    19    20     6     2
  545   359    19    23     1     3
  546   299    19    21     3     1
  547   272    19    23     1     2
  548    11    19    22     5     2
  549   159    19    24     6     3
  550   174    19    22     2     3
  551   120    19    23     1     3
  552   336    19    21     3     2
  553    21    19    21     2     2
  554    93    19    22     3     2
  555    73    19    23     4     3
  556    71    19    21     2     2
  557    66    19    23     3     1
  558   202    19    23     5     1
  559   168    19    21     6     2
  560   165    19    23     2     3
  561   210    19    23     3     2
  562    25    19    23     3     2
  563   233    19    22     2     3
  564   393    19    22     3     1
  565   332    19    24     1     2
  566   304    19    23     4     2
  567    49    19    22     6     2
  568    85    19    24     2     3
  569    84    20    24     6     3
  570   143    20    25     3     1
  571    32    20    21     5     1
  572   349    20    22     5     2
  573   158    20    23     1     1
  574    83    20    21     4     1
  575   274    20    21     1     3
  576    59    20    23     6     1
  577   314    20    25     4     1
  578    21    20    22     1     3
  579   188    20    25     5     2
  580    96    20    21     3     2
  581    47    20    24     6     1
  582   393    20    23     6     3
  583   242    20    21     4     1
  584   358    20    24     1     1
  585   193    20    23     2     2
  586    75    20    25     6     3
  587   355    20    22     5     2
  588    29    20    24     2     2
  589   308    20    24     3     2
  590   381    21    24     1     3
  591   139    21    22     2     3
  592   315    21    25     1     2
  593   198    21    24     1     2
  594   198    21    24     6     3
  595   388    21    24     1     2
  596   236    21    25     2     2
  597    58    21    24     3     1
  598   364    21    23     6     1
  599   138    21    25     4     3
  600   135    21    26     2     2
  601   311    21    22     4     3
  602   112    21    22     4     2
  603   229    21    26     4     1
  604   356    21    22     4     3
  605    33    21    23     2     2
  606   379    21    23     1     3
  607     2    21    22     1     2
  608   284    21    25     6     2
  609   172    21    24     3     1
  610   341    21    22     5     2
  611   282    21    26     6     2
  612   308    21    23     3     2
  613   313    21    22     5     2
  614   278    21    26     5     2
  615   151    21    26     4     1
  616   150    21    25     4     3
  617   274    21    26     6     3
  618   276    21    26     3     1
  619   400    21    25     2     3
  620   185    21    25     3     2
  621   244    21    23     3     2
  622   136    21    25     5     1
  623   296    21    26     4     2
  624   279    21    25     6     3
  625   301    21    26     4     1
  626   135    21    22     6     3
  627   365    21    23     1     3
  628    72    21    25     2     2
  629    20    21    24     6     3
  630    59    21    26     6     3
  631   145    21    26     2     1
  632   237    21    25     2     3
  633   222    21    25     5     2
  634   215    22    26     5     1
  635   312    22    27     1     2
  636   389    22    27     5     1
  637    59    22    24     2     2
  638   189    22    24     2     3
  639    29    22    24     4     3
  640    75    22    24     6     3
  641   185    22    23     6     3
  642   343    22    26     3     2
  643   310    22    25     1     2
  644    97    22    25     5     1
  645    97    22    26     2     3
  646   356    22    27     3     1
  647   220    22    27     1     2
  648   375    22    25     5     2
  649   294    22    26     1     3
  650     2    22    24     5     1
  651   312    22    27     2     2
  652   167    22    23     4     2
  653   253    22    25     5     1
  654   109    22    27     6     2
  655   293    22    23     3     1
  656   206    22    25     1     2
  657   254    22    24     6     3
  658   146    22    25     1     2
  659   344    22    27     6     1
  660   126    22    23     1     3
  661   369    22    26     4     3
  662    70    22    25     3     2
  663   277    22    25     2     3
  664   142    22    27     6     3
  665   287    22    24     3     1
  666   325    22    26     6     1
  667   359    23    26     1     1
  668   285    23    24     1     1
  669   166    23    25     4     1
  670    29    23    24     1     1
  671    69    23    25     6     1
  672   167    23    27     2     1
  673   160    23    28     6     1
  674   375    23    28     1     1
  675   121    23    24     6     3
  676   201    23    24     5     2
  677   211    23    28     4     3
  678   279    23    28     5     2
  679   217    23    24     2     3
  680   337    23    26     1     3
  681   303    23    28     1     3
  682   238    23    27     3     1
  683   250    23    25     2     3
  684   271    23    28     5     2
  685    41    23    25     2     1
  686   118    23    27     1     2
  687   168    23    24     2     2
  688   325    23    27     2     2
  689   300    23    27     5     1
  690   169    23    28     6     1
  691   157    23    25     6     3
  692   290    23    24     5     2
  693    26    23    27     1     2
  694    86    23    26     3     2
  695    49    23    25     6     2
  696   152    23    28     2     3
  697   387    23    28     6     3
  698   247    23    26     1     3
  699   100    23    24     3     2
  700    66    23    24     6     1
  701     7    23    27     6     2
  702   354    23    28     1     1
  703   230    23    27     1     2
  704   210    23    27     5     2
  705   355    23    24     4     3
  706    76    23    28     4     2
  707    67    23    28     6     3
  708   368    23    28     5     2
  709    81    23    24     6     2
  710    30    24    25     2     1
  711   183    24    29     2     1
  712    58    24    29     2     2
  713   123    24    28     4     1
  714   357    24    25     1     3
  715    56    24    27     1     1
  716   185    24    26     2     2
  717    38    24    27     6     3
  718   344    24    26     2     3
  719    96    24    26     1     3
  720   180    24    25     5     1
  721   184    24    28     6     2
  722   314    24    29     1     2
  723   258    24    28     1     3
  724   353    24    27     4     1
  725   371    24    27     1     3
  726   319    24    26     5     2
  727   230    24    29     3     1
  728   321    24    27     4     2
  729   385    24    28     5     1
  730   397    24    27     2     3
  731     7    24    29     1     1
  732   265    24    25     6     3
  733   201    24    28     5     1
  734   229    24    26     1     3
  735    27    24    25     2     3
  736   122    24    26     3     2
  737   343    25    30     1     2
  738    62    25    26     2     2
  739    37    25    27     4     3
  740   127    25    29     3     2
  741   206    25    28     3     1
  742    54    25    29     5     1
  743   350    25    28     5     1
  744   133    25    30     1     2
  745   368    25    29     1     3
  746    55    25    30     3     2
  747    37    25    28     2     2
  748   294    25    27     4     3
  749   385    25    27     6     3
  750   121    25    28     1     2
  751    61    25    27     1     3
  752   113    25    30     6     3
  753   272    25    26     6     2
  754   401    25    26     4     1
  755    67    25    28     1     3
  756   197    25    28     4     3
  757   136    25    28     3     2
  758   154    25    30     2     3
  759   382    25    29     3     2
  760    66    25    27     3     2
  761   263    25    30     5     1
  762   104    25    28     3     2
  763   379    25    27     4     3
  764   184    25    26     6     1
  765    21    25    26     1     1
  766   322    26    29     4     2
  767    48    26    28     3     1
  768   160    26    31     4     2
  769    33    26    29     6     3
  770    72    26    28     1     2
  771   200    26    27     4     2
  772   204    26    27     2     2
  773   189    26    29     3     2
  774   283    26    29     4     1
  775   202    26    29     1     3
  776   182    26    31     6     3
  777    76    26    28     2     1
  778    84    26    29     1     1
  779   325    26    28     1     1
  780    31    26    28     6     2
  781    27    26    31     2     2
  782   235    26    30     5     1
  783    10    26    28     6     1
  784    25    26    29     3     2
  785   202    26    27     2     2
  786    85    26    31     5     1
  787   297    26    28     1     1
  788   136    26    30     5     2
  789    53    26    29     2     2
  790   223    26    27     2     3
  791   354    26    28     5     2
  792   103    26    31     5     1
  793   232    26    28     4     3
  794   175    26    29     2     3
  795   103    26    27     4     1
  796   355    26    29     6     1
  797   396    26    27     3     1
  798    84    26    31     3     2
  799   118    26    28     4     2
  800   181    26    28     5     2
  801   395    26    29     5     1
  802   127    26    28     2     1
  803   346    26    30     5     2
  804   164    27    31     2     1
  805   104    27    31     5     1
  806   247    27    31     4     2
  807    91    27    32     4     2
  808   305    27    30     2     2
  809   141    27    29     5     2
  810    99    27    31     2     1
  811   232    27    30     4     2
  812    30    27    29     4     1
  813    70    27    30     1     2
  814   191    27    30     3     2
  815   216    27    31     6     3
  816   244    27    31     3     1
  817   108    27    30     3     2
  818   193    27    30     5     1
  819     7    27    31     3     1
  820    39    27    29     3     2
  821   120    27    29     2     3
  822    81    27    32     1     3
  823    87    27    32     1     3
  824   207    27    32     6     2
  825   319    27    31     1     1
  826   392    27    31     3     1
  827   372    27    28     5     2
  828   159    27    32     1     1
