DATASET = ORTEC Late VeRoLog 2019
NAME = Instance 9

DAYS = 45
  125   246   225
  126   262   319
  127   640   724
  128    22   215
  129   308   251
  130    58   210
  131   457   351
  132   764   701
  133   329   463
  134   283   440
  135   592   460
  136    45   229
  137   324   227
  138   311   386
  139   356   234
  140   229   344
  141   516   493
  142   375   468
  143   266   322
  144   326   472
  145   307   490
  146   777   646
  147   694   643
  148   392   290
  149   503   353
  150   495   572
  151   544   272
  152   489    24
  153   738   428
  154   213   376
  155   460   405
  156   542   724
  157   435   211
  158   217   330
  159   499   319
  160   663   412
  161   570   686
  162   451   243
  163   230   410
  164   418   410
  165   539   360
  166   231   338
  167   728   770
  168   360   399
  169   672   746
  170   186   302
  171   308   423
  172   572   502
  173   320   493
  174    43   202
  175   491   141
  176   466   555
  177   338   392
  178   664   381
  179   509    53
  180   266   452
  181   294   448
  182   653   617
  183   373   441
  184   293   593
  185   538    11
  186   392   386
  187   431   182
  188   607   388
  189   611   607
  190   294   474
  191   196   392
  192   315   482
  193   535   646
  194   360   393
  195   246   351

REQUESTS = 525
    1    93     1     4     4     2
    2   120     1     2     2     3
    3    54     1     4     4     1
    4    47     1     3     5     1
    5    80     1     3     1     2
    6   121     1     5     3     2
    7    51     1     2     3     3
    8    98     1     2     5     2
    9   134     1     6     6     2
   10   152     1     2     6     1
   11   141     1     5     1     2
   12    79     1     4     6     2
   13    47     1     2     3     1
   14   115     1     3     1     1
   15    68     1     4     2     2
   16   103     1     2     1     1
   17    73     1     4     3     3
   18    81     1     4     4     1
   19    74     1     3     2     3
   20    18     1     3     5     2
   21    15     1     5     3     1
   22    22     1     4     6     1
   23    82     2     3     1     2
   24    80     2     4     2     3
   25   106     2     5     4     3
   26   164     2     5     6     2
   27    85     2     4     1     2
   28   139     2     7     2     3
   29    40     2     6     6     2
   30    65     2     5     6     2
   31   162     2     4     2     3
   32    74     2     6     3     1
   33   128     2     3     1     2
   34    47     2     3     4     2
   35   107     2     6     1     1
   36   160     2     3     5     2
   37     5     2     4     5     1
   38    15     2     3     1     1
   39   129     2     4     3     2
   40   142     3     4     5     3
   41    47     3     4     3     1
   42    47     3     5     6     1
   43    49     3     8     2     3
   44    95     3     4     5     3
   45   128     3     8     4     3
   46   148     3     5     3     3
   47   130     3     8     1     1
   48    23     3     7     3     3
   49   157     3     4     4     2
   50   165     3     4     1     1
   51    52     3     8     1     2
   52    40     4     5     1     2
   53   155     4     5     2     1
   54   157     4     9     6     1
   55    13     4     9     5     3
   56   174     4     6     1     2
   57    10     4     6     6     2
   58   153     4     7     1     1
   59     9     4     7     4     2
   60   143     4     6     6     2
   61    77     4     9     4     2
   62   152     4     5     6     2
   63    52     5     6     2     1
   64    12     5    10     5     2
   65   124     5     6     5     3
   66    71     5     7     2     3
   67   105     5    10     4     2
   68    60     5     7     4     2
   69   128     5     9     5     2
   70    39     5    10     6     1
   71    24     5     6     1     2
   72    74     5     6     4     3
   73   173     5     9     2     2
   74    14     5     6     3     3
   75    52     5     8     3     2
   76    51     5    10     5     2
   77    94     5     8     6     1
   78    48     5     7     3     1
   79    70     5    10     4     3
   80   152     5     7     2     2
   81   127     5    10     5     2
   82    80     6     9     4     1
   83    47     6    10     5     3
   84    52     6     9     1     1
   85    90     6     8     1     2
   86   124     6    10     6     1
   87    74     6     9     2     1
   88   166     6    10     6     1
   89   119     6    10     2     3
   90   127     6    10     1     2
   91   121     6     7     3     3
   92    75     7     9     3     2
   93   169     7     8     4     3
   94   146     7    11     4     2
   95   130     7     9     5     2
   96    97     7     9     2     2
   97   120     7    10     6     2
   98   171     7     8     2     1
   99    45     7    10     6     2
  100    17     7    10     4     1
  101   137     7     9     1     1
  102    28     7    11     3     2
  103   174     7    11     6     1
  104   159     7     8     2     2
  105    16     7    10     3     1
  106    52     7     8     3     2
  107    14     7     9     1     1
  108   129     7    11     5     3
  109   173     7     9     1     1
  110    43     8    11     2     1
  111   155     8     9     2     1
  112   175     8    13     5     2
  113   139     8     9     5     2
  114    94     8    10     4     3
  115    88     8    12     6     2
  116     2     8     9     6     2
  117    48     8     9     1     1
  118    89     8    10     5     3
  119    81     8    10     3     1
  120   175     8     9     2     2
  121   100     8    10     4     2
  122   100     8    11     2     3
  123    49     8    11     2     3
  124    20     8    10     6     1
  125    72     8    11     3     2
  126    52     9    14     5     2
  127   160     9    14     6     2
  128    58     9    11     2     2
  129    76     9    10     6     2
  130    51     9    10     1     1
  131   117     9    14     4     1
  132    12     9    13     1     1
  133   103     9    12     3     1
  134    71     9    12     3     1
  135   139     9    10     3     2
  136    82     9    14     2     2
  137   135    10    15     4     1
  138    74    10    12     3     2
  139   108    10    12     6     2
  140    97    10    14     4     1
  141    97    10    14     2     1
  142   162    10    14     5     2
  143    59    10    12     3     3
  144   159    10    14     2     3
  145    60    10    15     5     2
  146     5    10    15     4     3
  147    16    10    11     4     1
  148   140    10    13     3     3
  149   107    10    14     1     2
  150   176    10    11     1     1
  151    20    11    15     5     3
  152    90    11    13     4     2
  153   158    11    16     5     2
  154    26    11    14     5     1
  155    83    11    14     5     3
  156   159    11    14     2     1
  157   172    11    12     4     3
  158    16    11    14     6     1
  159    73    11    16     4     2
  160   129    11    13     2     2
  161    23    11    13     1     2
  162   143    11    16     2     3
  163   125    11    16     3     1
  164    69    12    14     4     3
  165   136    12    15     5     3
  166    46    12    15     3     3
  167   151    12    14     4     3
  168   113    12    16     5     2
  169   107    12    17     6     2
  170   131    12    14     4     2
  171    76    12    17     4     2
  172    33    12    17     5     3
  173   132    12    13     6     1
  174   133    12    13     2     3
  175    54    12    15     5     2
  176    11    12    16     5     3
  177   122    12    16     4     3
  178    72    12    16     5     2
  179   160    13    16     4     2
  180    44    13    17     3     3
  181    84    13    17     5     3
  182    26    13    15     3     1
  183    94    13    15     3     3
  184    63    13    16     1     1
  185    76    13    15     1     2
  186    25    13    15     1     2
  187    92    13    16     1     2
  188   124    13    14     3     3
  189    88    13    15     2     1
  190   146    13    18     2     2
  191    81    13    17     5     3
  192   175    13    16     1     1
  193    84    13    18     4     1
  194    62    13    15     1     2
  195    90    14    17     1     2
  196   158    14    17     6     1
  197    11    14    19     3     1
  198   162    14    18     4     2
  199   154    14    16     2     2
  200    10    14    16     2     2
  201   109    14    19     3     3
  202   122    14    18     6     2
  203   172    14    16     4     2
  204    40    14    17     3     3
  205    23    14    15     3     2
  206   144    14    19     2     3
  207   137    14    15     6     1
  208    91    14    18     5     1
  209   108    14    15     1     1
  210    52    15    20     5     2
  211    93    15    17     5     3
  212   113    15    19     2     3
  213   160    15    20     5     1
  214    81    15    19     4     1
  215   104    15    18     2     2
  216   131    15    19     5     1
  217    39    15    18     2     2
  218    49    15    19     2     3
  219   168    15    17     4     3
  220    83    16    17     2     3
  221   109    16    20     3     3
  222    83    16    17     6     2
  223   128    16    17     2     1
  224   155    16    18     4     2
  225    31    16    20     2     1
  226   112    16    18     4     2
  227    38    16    21     3     3
  228    89    16    17     3     1
  229    66    16    18     1     2
  230    61    16    20     2     2
  231   128    16    17     2     3
  232    28    16    20     6     1
  233   108    16    20     6     2
  234   110    16    20     2     1
  235   140    16    20     1     1
  236   166    16    21     1     1
  237    80    16    21     4     3
  238   166    17    20     1     2
  239    45    17    18     1     2
  240    12    17    19     2     2
  241    76    17    20     3     2
  242     6    17    21     3     3
  243    95    17    19     1     1
  244    26    17    22     6     1
  245   101    17    21     1     2
  246    89    17    22     3     2
  247   161    17    19     6     2
  248     8    17    18     4     3
  249    31    17    18     4     3
  250   125    18    20     2     2
  251    83    18    20     4     2
  252    20    18    23     4     1
  253    64    18    22     6     1
  254   109    18    20     5     3
  255    73    18    22     5     3
  256    14    18    19     5     3
  257    31    18    23     3     1
  258   161    18    21     3     2
  259    32    18    21     2     3
  260   112    19    21     3     3
  261   109    19    21     5     1
  262   143    19    21     4     2
  263    49    19    23     5     2
  264    41    19    24     3     3
  265    61    19    22     6     1
  266    32    19    22     5     2
  267   170    19    24     4     1
  268   111    19    24     2     2
  269    24    19    21     1     1
  270    40    19    20     3     1
  271    13    19    23     6     2
  272    99    20    21     5     1
  273   105    20    25     6     2
  274   130    20    23     5     3
  275   131    20    24     1     1
  276    50    20    21     2     3
  277    81    20    24     1     2
  278   100    20    24     1     1
  279   112    20    22     4     3
  280    39    20    24     6     1
  281   111    20    22     6     2
  282   110    20    23     6     2
  283    60    20    24     4     2
  284    78    20    22     2     2
  285    44    20    22     4     3
  286    83    20    21     1     2
  287   104    21    26     5     1
  288    65    21    26     6     1
  289   158    21    22     6     1
  290    72    21    25     1     1
  291   133    21    24     6     2
  292    73    21    23     3     3
  293    90    21    25     6     2
  294   139    21    26     3     2
  295   165    21    25     3     2
  296    29    22    27     3     3
  297   168    22    27     2     3
  298    35    22    26     4     1
  299     7    22    26     4     2
  300    32    22    27     6     1
  301   125    22    23     3     1
  302    70    22    24     1     2
  303    23    22    27     6     1
  304    69    22    26     6     1
  305    78    22    27     6     1
  306    46    22    25     3     3
  307    27    23    28     1     2
  308    57    23    26     5     1
  309   165    23    27     5     1
  310     4    23    27     5     3
  311   112    23    25     4     1
  312   116    23    26     4     2
  313   132    23    26     6     2
  314    30    23    25     4     2
  315   162    23    26     6     1
  316   163    23    24     2     3
  317    13    23    27     6     1
  318   147    23    26     1     2
  319   127    23    28     4     3
  320   172    23    24     6     1
  321    83    23    28     5     1
  322   150    24    29     4     3
  323    85    24    26     6     2
  324    42    24    29     4     3
  325   129    24    27     2     1
  326   164    24    25     2     1
  327    26    24    27     2     2
  328    95    24    28     3     2
  329    28    24    26     5     1
  330    78    24    29     3     1
  331   173    24    25     2     1
  332    42    24    26     5     1
  333    25    24    29     3     1
  334    44    24    29     5     2
  335    32    24    27     2     1
  336   144    24    29     6     2
  337    97    25    27     4     1
  338    17    25    30     6     1
  339   153    25    29     4     2
  340     9    25    30     1     1
  341   176    25    30     5     3
  342   161    25    27     5     1
  343   122    25    29     3     2
  344    80    25    29     4     2
  345    15    25    27     6     1
  346    57    25    26     2     1
  347   142    25    30     6     2
  348    95    25    28     6     1
  349    22    25    28     2     2
  350   118    25    27     3     2
  351   161    25    28     1     1
  352    26    25    27     6     2
  353   171    25    29     6     2
  354   163    26    28     6     1
  355   167    26    27     6     1
  356   162    26    27     1     1
  357   134    26    27     3     1
  358    54    26    29     6     1
  359   168    26    27     1     1
  360    14    26    30     3     1
  361   117    26    29     5     3
  362   175    26    31     4     1
  363   129    26    31     4     1
  364    40    26    31     4     1
  365    30    26    31     1     2
  366   141    26    27     2     1
  367   138    26    29     2     1
  368   154    27    32     1     2
  369    41    27    30     3     2
  370   111    27    28     4     3
  371   145    27    32     3     1
  372    71    27    32     4     2
  373   146    27    31     5     1
  374    52    27    30     6     2
  375    14    27    29     1     1
  376    72    28    32     6     1
  377     2    28    32     1     1
  378   164    28    33     3     2
  379    48    28    33     6     1
  380    55    28    30     3     3
  381   140    28    31     2     2
  382    66    28    32     2     2
  383   115    28    29     3     3
  384   133    28    33     6     1
  385   171    29    30     1     2
  386    25    29    33     6     2
  387    15    29    33     3     2
  388    95    29    32     2     3
  389   167    29    30     3     2
  390   132    29    32     4     1
  391    80    29    34     2     3
  392    24    29    32     1     1
  393     9    29    31     1     2
  394    80    30    34     3     2
  395    95    30    34     2     2
  396   101    30    31     1     2
  397    78    30    34     5     2
  398    14    30    34     2     2
  399    52    30    35     3     1
  400    21    30    33     1     1
  401    65    30    32     6     2
  402    40    30    32     1     1
  403    34    30    35     1     1
  404   145    30    32     1     2
  405    16    30    34     5     3
  406   160    30    35     2     2
  407   111    30    35     2     3
  408   105    30    35     2     3
  409    87    30    35     6     1
  410   148    30    33     6     1
  411    84    30    32     3     3
  412   169    30    31     1     1
  413   129    30    32     2     3
  414   113    31    32     3     1
  415    61    31    34     2     3
  416   119    31    36     5     1
  417    62    31    32     6     2
  418    22    31    36     3     3
  419   104    31    32     6     2
  420   162    31    34     4     3
  421   102    31    32     6     1
  422   121    31    34     5     1
  423    64    31    36     6     2
  424    63    32    34     3     2
  425   176    32    34     3     2
  426    93    32    36     2     3
  427    58    32    34     3     3
  428   156    32    35     2     2
  429   171    32    37     1     1
  430     7    32    33     2     3
  431    13    32    37     6     1
  432    64    32    37     4     1
  433    58    32    35     6     2
  434    55    32    35     4     2
  435   151    33    37     2     2
  436    42    33    38     3     3
  437    17    33    38     6     2
  438    85    33    34     4     3
  439   117    33    35     1     1
  440   139    33    37     3     1
  441    34    33    36     6     2
  442   110    33    38     2     2
  443   112    33    34     5     3
  444   111    33    35     4     3
  445    36    33    38     6     1
  446   130    33    38     4     2
  447    66    33    34     2     1
  448    97    33    36     6     1
  449   143    34    38     1     1
  450   125    34    39     6     1
  451    88    34    39     5     3
  452    61    34    35     1     1
  453    12    34    37     3     2
  454    94    34    38     3     3
  455    33    34    39     2     2
  456    86    34    39     4     1
  457    59    34    38     5     2
  458   174    34    39     6     2
  459   130    34    37     3     1
  460    94    35    40     3     3
  461    69    35    37     4     1
  462   110    35    38     4     3
  463    83    35    40     1     2
  464    56    35    37     5     1
  465   146    35    39     1     2
  466    61    35    36     5     1
  467    20    35    36     3     3
  468    49    35    36     2     2
  469    18    35    40     3     1
  470   156    36    41     6     1
  471   150    36    37     5     3
  472   105    36    41     5     1
  473     2    36    39     6     2
  474    78    36    39     3     3
  475   148    36    38     4     2
  476   164    36    39     4     3
  477   132    36    41     6     2
  478   156    36    39     3     3
  479   109    36    39     6     2
  480    61    36    37     3     1
  481    34    36    39     6     2
  482    67    36    40     6     2
  483    47    36    41     1     2
  484   166    36    38     6     1
  485    92    36    38     2     2
  486   156    37    40     3     3
  487    82    37    40     1     2
  488    25    37    38     5     2
  489    55    37    40     2     3
  490   119    37    40     5     3
  491   104    37    42     5     1
  492    87    37    39     5     3
  493   131    37    42     2     2
  494    55    37    38     6     2
  495   153    37    41     6     2
  496    18    37    42     6     1
  497   152    37    42     4     3
  498    11    37    42     6     2
  499   157    37    38     3     2
  500    10    38    39     4     2
  501    76    38    43     1     2
  502   110    38    42     6     2
  503     5    38    41     1     2
  504    16    38    43     3     1
  505   128    38    42     2     2
  506   110    38    40     1     2
  507   111    38    39     5     2
  508    86    38    40     3     2
  509    46    38    43     1     2
  510   105    38    41     3     1
  511    25    38    43     3     3
  512   126    38    41     6     2
  513    89    39    43     2     2
  514   127    39    43     2     1
  515   152    39    40     5     2
  516   125    39    42     5     1
  517   104    39    40     1     2
  518   113    39    41     6     1
  519   153    39    44     1     2
  520   168    39    41     1     2
  521   133    39    41     2     3
  522   162    39    40     4     1
  523    14    39    42     2     3
  524   129    39    41     2     2
  525   106    39    40     6     1

TECHNICIANS = 100
    1    40   975     7  0 1 1 0 0 1
    2   149   390    10  0 0 0 0 1 0
    3    63   920     5  0 1 1 1 0 0
    4     1   485     8  0 0 0 1 0 0
    5     2   230     9  0 0 0 0 0 1
    6    86   470     7  1 0 0 1 1 0
    7   155   980     7  1 0 0 0 1 1
    8     1   880     9  1 0 0 0 1 1
    9    99   610    10  1 0 0 1 0 0
   10     1   110    10  0 0 0 1 1 1
   11   177   850     8  0 1 0 1 1 0
   12   157   635     7  1 0 0 1 0 1
   13   178   810     8  0 0 1 0 0 0
   14    88   180     6  0 0 0 1 0 1
   15   179   335    10  0 1 0 0 0 0
   16     1   925     7  0 1 0 1 0 0
   17    39   430     9  0 0 0 0 1 1
   18     1   500     6  0 0 0 1 1 1
   19    61   215     9  1 0 0 0 0 0
   20    52   440     6  0 0 1 0 0 1
   21    78   740    10  1 0 0 0 0 0
   22   165   585    10  1 0 0 0 0 0
   23     1   515     6  0 0 0 0 0 1
   24     1   545     6  1 0 0 0 0 1
   25     1   265     5  0 1 0 0 0 1
   26     1   290     6  0 0 1 1 0 0
   27    37   440     9  0 0 0 0 1 0
   28   180   560     5  0 1 0 0 0 1
   29     5   550    10  1 0 0 0 0 0
   30   181   225    10  1 0 0 1 0 0
   31    70   475     6  1 0 0 1 0 0
   32     1   970     9  0 0 0 1 0 0
   33   182   255     7  0 1 0 0 0 0
   34    52   780     8  1 0 0 0 0 0
   35   126   465     6  0 0 1 0 1 0
   36     4   855     9  1 0 0 0 0 0
   37    51   860     6  1 0 1 1 0 0
   38   102   240     7  0 0 0 0 1 1
   39   183   270     5  1 1 0 1 0 0
   40    10   285     9  0 0 1 1 1 0
   41    55   560     8  0 1 1 0 0 1
   42   184   455     5  1 0 1 0 1 0
   43     1   380     5  0 0 1 1 0 1
   44     1   435     9  1 0 0 0 1 0
   45     1   280     8  1 0 0 1 1 0
   46     1   385    10  0 0 1 0 0 0
   47     1   145     7  1 0 0 0 0 0
   48    30   450     9  1 0 0 0 1 0
   49    89   140    10  0 0 1 0 0 1
   50   103   355     8  0 0 0 1 0 1
   51    92   310     7  1 1 0 0 0 1
   52     1   425    10  0 1 0 0 1 1
   53   185   145     6  0 0 0 0 0 1
   54   186   595     7  0 0 1 0 1 1
   55     1   915     5  1 0 1 0 0 0
   56   187   235     8  0 0 1 0 0 0
   57    27   850     8  0 0 1 0 1 0
   58    89   670     9  0 0 0 0 1 0
   59   132   200     6  0 1 0 0 1 1
   60   124   470     8  1 0 0 1 1 0
   61   188   395    10  0 1 0 1 0 0
   62   110   715     7  0 0 1 1 0 1
   63     1   520    10  1 0 0 1 1 0
   64   156   975     8  0 0 0 0 1 0
   65   189   830    10  1 0 0 0 0 0
   66    54   230     9  0 1 0 0 0 0
   67    29   720    10  0 0 1 0 0 0
   68     1   810     7  0 1 0 0 1 1
   69    88   890     7  0 1 1 0 1 0
   70    95   565     5  1 0 0 0 0 1
   71   190   675     6  1 0 0 0 1 1
   72    78   430     9  0 0 1 0 0 0
   73   127   805    10  0 1 0 0 0 0
   74    74   230     9  0 1 0 0 1 1
   75   191   405     7  0 0 0 1 0 0
   76     3   400     7  1 1 0 0 0 0
   77    26   445     6  0 1 1 1 0 0
   78   141   955     6  1 1 1 0 0 0
   79   104   915     6  0 0 1 1 0 1
   80   192   610     7  0 0 0 0 0 1
   81   153   110     9  0 0 0 0 0 1
   82   163   840     5  0 1 1 0 0 0
   83    29   435    10  0 1 0 0 1 0
   84    77   570    10  1 0 0 1 0 0
   85   173  1000     8  0 1 0 0 1 0
   86    72   420     6  1 0 1 0 0 0
   87   193   240     9  0 0 0 1 1 1
   88    16   790     7  1 0 0 1 0 1
   89     1   350     5  1 0 0 0 0 0
   90   110   900     7  1 0 1 0 1 0
   91   194   115     9  1 0 0 0 0 0
   92    94   990     6  0 0 0 1 1 0
   93     6   655     6  0 0 0 1 0 0
   94   195   670     7  1 0 1 0 0 1
   95   117   925     5  0 1 0 0 1 0
   96   111   260     6  1 0 0 1 0 1
   97   109   740    10  0 1 0 1 0 0
   98   113   215     6  1 1 0 0 0 1
   99   137   965     7  0 0 0 0 1 1
  100    86   885     6  1 0 1 1 0 0

