DATASET = ORTEC Late VeRoLog 2019
NAME = Instance 11

DAYS = 15
   11   141     1     3     1     2
   12    36     1     2     2     1
   13    70     1     4     2     2
   14   196     1     2     2     1
   15   173     1     5     1     3
   16   183     1     4     1     2
   17    99     1     3     2     1
   18   312     1     5     2     1
   19    80     1     6     2     2
   20   111     1     6     2     2
   21   113     1     4     1     3
   22    52     1     3     3     2
   23     5     1     3     1     2
   24    76     1     3     3     2
   25    60     1     3     2     1
   26     9     1     5     1     1
   27   138     1     4     2     2
   28   305     1     5     1     2
   29   305     1     5     3     1
   30   106     1     6     3     1
   31   313     1     6     2     2
   32   224     1     6     2     1
   33    44     1     4     3     1
   34   119     1     3     2     1
   35    90     1     3     1     3
   36   127     1     4     2     2
   37   283     1     5     1     2
   38   325     1     3     3     1
   39   272     1     2     2     1
   40   157     1     6     2     1
   41    72     1     3     2     1
   42   319     1     5     2     1
   43   161     1     3     3     1
   44   122     1     5     1     2
   45   100     1     4     2     2
   46   160     1     5     3     2
   47    10     1     2     2     2
   48   174     1     3     3     1
   49   283     1     4     3     1
   50    76     1     6     1     2
   51   314     1     5     1     3
   52   100     1     6     1     3
   53   200     1     3     2     1
   54   190     1     2     2     2
   55   192     1     5     1     3
   56   139     1     6     1     2
   57    50     1     4     2     1
   58   148     1     4     2     1
   59   137     1     6     3     1
   60    82     1     5     2     2
   61   322     1     5     1     2
   62   117     1     6     3     1
   63   210     1     5     1     3
   64   320     1     3     1     3
   65   192     1     3     3     2
   66   201     1     6     2     1
   67   208     1     5     1     1
   68   221     1     3     2     1
   69   270     1     4     3     2
   70   280     1     5     3     2
   71   230     1     2     2     1
   72   203     1     3     3     1
   73   296     1     3     3     1
   74   253     1     3     3     2
   75   279     1     6     2     2
   76   114     1     6     1     2
   77   110     1     2     1     1
   78   149     1     2     2     1
   79   146     1     6     2     1
   80     9     1     6     3     1
   81   289     1     5     3     2
   82   240     1     6     3     2
   83    61     1     4     2     2
   84   219     1     4     2     2
   85    55     1     2     1     2
   86   302     1     5     2     1
   87   178     1     6     3     1
   88    58     1     2     3     2
   89   261     1     4     1     3
   90   126     1     3     2     2
   91   307     1     5     1     3
   92   144     1     3     2     2
   93     4     1     3     1     1
   94   180     1     3     1     1
   95    66     1     4     3     2
   96   276     1     4     2     2
   97   185     1     5     1     1
   98     3     1     3     1     2
   99   161     1     3     1     1
  100    16     1     2     2     2
  101   179     1     6     2     1
  102    58     1     4     3     1
  103   130     1     3     3     2
  104   300     2     5     2     1
  105   183     2     7     1     3
  106     2     2     3     3     2
  107   236     2     6     3     1
  108   206     2     7     3     2
  109    27     2     5     1     3
  110   228     2     3     1     1
  111   208     2     7     1     2
  112   310     2     7     1     3
  113    83     2     4     3     2
  114   277     2     7     2     1
  115   198     2     5     1     1
  116   231     2     5     1     3
  117   216     2     3     1     3
  118   137     2     5     2     1
  119   275     2     4     1     3
  120   304     2     7     1     1
  121    61     2     4     3     2
  122   221     2     3     1     2
  123    44     2     7     3     1
  124   136     2     5     1     3
  125   191     2     6     1     1
  126    34     2     7     1     1
  127   178     2     5     3     1
  128   151     2     4     2     1
  129   182     2     7     3     1
  130    96     2     4     1     2
  131   114     2     7     1     3
  132   172     2     4     2     2
  133   269     2     5     2     1
  134    88     2     6     3     1
  135    11     2     6     1     2
  136    46     2     6     1     3
  137   276     2     6     3     2
  138    67     2     6     1     2
  139   156     2     4     2     2
  140   251     2     6     2     1
  141    30     2     6     1     3
  142   101     2     6     2     2
  143    55     2     3     3     2
  144   302     2     6     3     2
  145    12     2     5     3     2
  146   235     2     5     1     3
  147   307     2     3     3     2
  148   253     2     3     2     1
  149   145     2     3     2     2
  150   122     2     4     2     2
  151   266     2     7     3     2
  152    14     2     3     2     2
  153   316     2     7     3     2
  154   319     2     5     3     1
  155    66     2     6     3     2
  156   112     2     7     2     2
  157    62     2     6     3     1
  158   218     2     6     1     3
  159   255     2     3     2     1
  160   266     2     5     3     2
  161    99     2     3     2     2
  162   194     2     7     2     2
  163    89     2     5     1     3
  164   221     2     6     3     2
  165    39     2     6     3     1
  166   319     2     4     3     2
  167    78     2     4     1     3
  168   212     2     6     3     1
  169   305     2     6     2     1
  170    18     2     4     1     2
  171   134     2     5     2     2
  172    28     2     3     1     1
  173    13     2     3     3     2
  174   239     2     4     3     2
  175   269     2     3     1     2
  176   184     2     6     2     1
  177   261     2     7     3     2
  178    54     2     5     1     1
  179   286     2     5     2     2
  180    20     2     4     1     1
  181   136     2     7     1     2
  182   324     2     7     1     2
  183   315     2     4     3     1
  184    38     2     5     2     1
  185    76     2     7     2     2
  186     3     2     5     2     1
  187   294     2     4     3     1
  188   244     2     5     1     1
  189   325     2     3     1     1
  190     6     2     5     2     1
  191   180     2     4     3     1
  192   194     2     6     1     1
  193    64     2     6     2     1
  194   153     2     6     2     1
  195   130     2     4     3     1
  196    45     2     3     2     1
  197   323     2     7     2     2
  198   178     2     3     3     1
  199   100     2     5     1     1
  200    62     2     3     3     2
  201   263     2     7     1     2
  202   284     2     5     3     2
  203   190     3     4     1     1
  204    29     3     4     1     3
  205   222     3     4     3     2
  206   320     3     8     2     2
  207   193     3     4     2     1
  208   284     3     7     2     1
  209    53     3     8     3     2
  210   244     3     6     2     1
  211   234     3     8     2     2
  212    15     3     5     1     1
  213    27     3     5     3     1
  214   239     3     4     3     2
  215   242     3     6     1     2
  216    22     3     7     2     1
  217   104     3     7     3     1
  218   188     3     8     1     2
  219    41     3     7     2     2
  220   315     3     6     1     3
  221    84     3     8     3     2
  222   236     3     6     1     1
  223    88     3     6     3     2
  224    38     3     4     2     2
  225    51     3     4     2     1
  226   137     3     8     1     3
  227   159     3     4     3     1
  228   162     3     4     2     2
  229    52     3     5     3     1
  230   127     3     5     3     2
  231    29     3     7     1     1
  232   205     3     7     1     1
  233   301     3     4     2     1
  234     9     3     6     1     3
  235   155     3     8     3     1
  236   249     3     4     3     1
  237    59     3     6     1     1
  238   177     3     5     3     2
  239    85     3     8     2     1
  240   284     3     7     2     1
  241   229     3     7     1     1
  242    94     3     7     3     1
  243     4     3     5     1     3
  244    90     3     5     1     3
  245    63     3     4     1     2
  246   174     3     7     3     2
  247   220     3     6     3     2
  248   147     3     6     2     1
  249   182     3     5     3     2
  250    93     3     5     1     1
  251   303     3     7     3     1
  252    27     3     5     3     2
  253   219     3     5     2     2
  254   326     3     7     1     3
  255   177     3     4     2     2
  256   197     3     5     2     1
  257    86     3     7     1     3
  258   148     3     5     3     1
  259   269     3     7     1     1
  260   318     3     7     1     3
  261    89     3     4     3     1
  262   133     3     8     2     2
  263    39     3     8     3     2
  264   160     3     7     2     2
  265   307     3     7     1     3
  266   270     3     5     2     1
  267   193     3     5     1     3
  268   254     3     5     1     1
  269   139     3     8     2     2
  270     3     3     5     3     1
  271   208     3     7     2     1
  272   112     3     5     1     2
  273   145     3     4     2     1
  274     6     3     7     3     1
  275   265     3     6     1     2
  276    83     3     4     2     1
  277   145     3     8     2     1
  278   226     3     7     1     2
  279    87     3     6     1     1
  280   185     3     8     1     2
  281    18     3     7     2     2
  282     4     3     4     1     3
  283   319     3     6     2     2
  284   287     3     4     2     2
  285   102     3     6     1     1
  286   144     3     5     3     1
  287     4     3     4     3     1
  288   321     3     5     1     3
  289   114     3     4     2     1
  290   110     3     7     3     2
  291   158     3     5     2     1
  292    62     3     6     2     1
  293    68     3     5     2     2
  294    17     3     5     3     1
  295    42     3     7     1     3
  296    64     3     8     2     2
  297   130     3     7     2     2
  298   208     3     7     1     1
  299   103     3     6     1     1
  300     5     3     5     3     2
  301   263     3     4     1     1
  302   224     3     8     1     2
  303    79     3     4     2     1
  304   270     3     7     3     2
  305    77     3     5     3     2
  306   154     3     7     1     1
  307   308     3     8     2     1
  308   166     3     8     3     2
  309   218     3     8     3     1
  310   196     3     7     3     1
  311   109     4     9     1     1
  312   132     4     8     3     1
  313    28     4     9     3     1
  314   233     4     7     2     2
  315    77     4     8     1     2
  316   132     4     8     3     2
  317    50     4     6     2     2
  318    73     4     6     3     2
  319    67     4     8     3     2
  320   318     4     6     2     1
  321   143     4     6     2     1
  322   285     4     9     3     2
  323   243     4     7     1     2
  324    83     4     6     1     3
  325    22     4     5     1     1
  326    30     4     6     1     3
  327    30     4     7     1     2
  328    39     4     8     3     1
  329    39     4     8     3     1
  330   244     4     9     2     1
  331   251     4     6     1     2
  332   104     4     6     3     1
  333    65     4     7     2     1
  334   258     4     9     1     3
  335    63     4     6     1     1
  336   133     4     6     3     1
  337   213     4     6     1     2
  338   129     4     7     2     2
  339   205     4     8     1     2
  340   293     4     7     1     2
  341   253     4     5     3     2
  342    54     4     8     1     2
  343   157     4     6     3     2
  344   174     4     6     1     2
  345   204     4     9     2     2
  346   320     4     9     2     1
  347    86     4     6     3     1
  348   176     4     5     1     1
  349   203     4     8     2     2
  350   147     4     5     2     1
  351   187     4     6     3     1
  352   153     4     7     1     2
  353   183     4     8     3     2
  354   118     4     7     1     3
  355    38     4     8     3     2
  356   251     4     6     2     2
  357   268     4     6     3     1
  358     9     4     8     1     3
  359   298     4     5     1     1
  360    98     4     9     2     1
  361   254     4     9     3     2
  362    11     4     7     1     1
  363   240     4     8     1     1
  364    23     4     8     3     2
  365   155     4     5     2     1
  366   124     4     6     1     1
  367   266     4     6     1     3
  368   123     4     8     3     1
  369   131     4     6     2     1
  370   128     4     9     3     1
  371    78     4     5     1     1
  372   283     4     9     1     1
  373   312     4     7     2     2
  374    98     4     5     2     2
  375   286     4     8     3     2
  376   174     4     7     2     2
  377   321     4     8     3     2
  378   280     4     5     2     2
  379   127     4     5     1     1
  380   276     4     9     1     2
  381   305     4     6     3     2
  382     7     4     8     3     2
  383   107     4     8     1     2
  384   137     4     6     1     2
  385    60     4     6     3     2
  386   104     4     9     3     2
  387    23     4     7     3     2
  388   213     4     5     1     3
  389   325     4     7     2     1
  390   214     4     7     3     1
  391   164     4     6     2     1
  392   208     4     5     3     1
  393   154     4     8     1     3
  394   228     4     7     1     1
  395   154     4     6     3     2
  396    18     4     5     2     2
  397   262     4     5     2     2
  398    77     4     7     2     1
  399    50     4     6     3     1
  400    89     4     9     2     1
  401   268     4     6     1     2
  402    54     4     9     2     1
  403    94     4     6     1     1
  404   151     4     6     3     1
  405   210     4     6     2     2
  406   257     4     7     3     2
  407   105     4     5     3     2
  408   149     4     5     1     1
  409   195     4     7     2     2
  410     4     4     6     2     1
  411   163     4     6     1     1
  412   134     4     8     1     1
  413   201     4     6     2     2
  414   240     4     7     3     1
  415    45     4     5     1     2
  416   284     4     7     1     2
  417   255     4     6     1     1
  418   302     4     7     1     1
  419   284     4     8     3     1
  420    17     4     8     3     2
  421   290     4     8     1     1
  422   321     4     9     1     3
  423    39     4     6     2     2
  424   114     4     8     1     3
  425   246     5     8     1     1
  426   230     5     6     3     1
  427    30     5     8     3     2
  428   251     5     6     1     2
  429    82     5     8     3     2
  430   300     5     7     3     1
  431   214     5     8     2     1
  432   272     5    10     2     2
  433    73     5     9     1     1
  434   210     5    10     1     3
  435   169     5     6     1     3
  436   159     5     6     3     2
  437   200     5    10     1     2
  438   140     5     7     1     2
  439    20     5    10     2     2
  440   170     5    10     1     3
  441    58     5     7     2     2
  442    28     5     9     1     3
  443   252     5     8     2     1
  444    95     5     7     2     1
  445   324     5     6     2     2
  446   206     5     9     1     3
  447   233     5     9     2     1
  448     5     5     6     2     2
  449    40     5     8     2     1
  450   141     5     7     1     3
  451   263     5    10     2     1
  452   169     5     9     2     2
  453     4     5     6     2     1
  454    72     5     9     1     2
  455    76     5     7     2     2
  456   120     5     9     3     1
  457   134     5     9     2     1
  458    37     5     7     1     1
  459    73     5     9     2     1
  460   125     5     8     3     1
  461   144     5     9     1     3
  462   216     5     7     3     1
  463   156     5     7     3     2
  464   191     5     6     1     1
  465   122     5    10     2     2
  466   271     5     7     1     3
  467    73     5     7     2     1
  468   221     5     6     3     1
  469   177     5    10     2     1
  470    10     5     9     1     3
  471    51     5     8     3     2
  472   243     5     6     2     1
  473   158     5    10     1     3
  474   224     5     9     3     1
  475     7     5     8     2     2
  476    60     5     6     3     1
  477   208     5     6     1     3
  478    75     5     7     3     2
  479    95     5     6     1     1
  480   308     5     9     2     1
  481   287     5     6     1     1
  482   229     5     7     1     2
  483    16     5     8     2     2
  484    18     5     7     3     2
  485   273     5     8     2     2
  486   119     5     7     1     1
  487    30     5     9     2     2
  488    76     5     8     1     2
  489   300     5     6     3     2
  490   220     5     9     1     2
  491   163     5     7     3     1
  492   141     5     6     2     2
  493   233     5     8     2     1
  494   100     5     9     3     2
  495   127     5     9     3     2
  496   247     5     9     2     1
  497   160     5     8     3     2
  498   232     5    10     1     2
  499    74     5     6     1     1
  500    48     5     8     2     2
  501   321     5     9     2     2
  502   242     5    10     2     1
  503   137     5     8     2     2
  504    41     5    10     3     2
  505   277     5    10     3     2
  506    11     5     8     2     1
  507    45     5     6     1     2
  508   149     5     7     3     2
  509   177     5     6     1     1
  510   291     5    10     3     2
  511   123     5     9     1     2
  512     2     5     6     2     2
  513   259     5     7     1     3
  514     5     5     8     2     2
  515   166     5     6     2     2
  516    64     5     7     1     3
  517    52     5     8     1     1
  518   215     5     6     3     2
  519    56     5     6     2     2
  520   324     5     8     3     1
  521   184     5     7     2     1
  522    18     5     8     1     1
  523   192     5     9     3     2
  524   226     5     8     1     1
  525   298     5    10     1     2
  526   101     5     8     3     1
  527    38     5    10     3     1
  528   208     5     6     2     1
  529   312     5     8     3     2
  530   193     5     8     3     2
  531   289     5     9     2     1
  532     2     5     7     2     2
  533   299     5     9     3     2
  534   159     5     8     2     2
  535    97     5     8     1     3
  536   197     5     7     2     1
  537   298     6     8     2     2
  538    85     6     9     3     2
  539   312     6     8     3     1
  540   198     6    10     1     1
  541   159     6    10     3     1
  542   157     6     9     2     2
  543   312     6    11     1     3
  544   236     6    11     1     2
  545   239     6    11     2     1
  546   235     6     7     2     1
  547    96     6    11     3     1
  548   194     6    10     1     2
  549    17     6     7     3     1
  550   232     6    11     1     2
  551   196     6     8     1     2
  552   253     6    10     2     1
  553   235     6     7     1     1
  554   280     6    11     2     1
  555   285     6     9     2     2
  556    39     6    10     1     1
  557   206     6     7     2     2
  558   242     6    10     3     2
  559   143     6    11     3     2
  560    14     6    10     2     2
  561   193     6     8     1     2
  562   131     6     8     2     1
  563    83     6     9     3     1
  564   152     6     9     1     1
  565   115     6     9     1     2
  566   274     6     7     3     1
  567   161     6     9     3     2
  568    85     6    11     1     3
  569   149     6    11     1     1
  570    54     6     9     3     2
  571   278     6    11     2     2
  572   272     6    11     1     2
  573    12     6    11     3     1
  574     3     6    10     2     1
  575   268     6     8     3     1
  576    88     6    10     2     1
  577    69     6    10     1     2
  578    79     6     9     2     1
  579   176     6     9     2     1
  580    97     6     8     1     3
  581    59     6    11     2     1
  582   240     6     9     3     2
  583   302     6    10     3     1
  584    45     6    11     3     2
  585   285     6     8     1     2
  586    15     6     8     1     3
  587    11     6    10     1     1
  588   241     6     9     3     1
  589    97     6     9     1     2
  590   208     6     9     2     2
  591   155     6     7     2     1
  592    26     6    10     1     3
  593   297     6     7     2     2
  594    87     6     7     2     1
  595   136     6     9     3     1
  596   258     6     9     1     2
  597   233     6     9     3     1
  598    82     6    10     2     2
  599   128     6     7     3     2
  600   227     6     9     1     2
  601   224     6    11     2     2
  602    35     6    11     3     1
  603   177     6    11     2     2
  604     3     6     8     3     2
  605   265     6     7     1     1
  606    68     6     9     3     2
  607    75     6     8     3     1
  608   129     6    10     3     2
  609   303     6    10     1     2
  610   147     6     8     2     1
  611   309     6     7     1     2
  612   199     6     9     3     2
  613   255     6     8     2     1
  614   320     6     9     3     1
  615   111     6     8     3     1
  616   261     6     7     3     2
  617   221     6    11     3     1
  618    84     6    10     2     2
  619   195     6    11     2     2
  620     6     6    11     3     1
  621   198     6    11     1     1
  622    25     6     9     3     2
  623   144     6     8     3     1
  624    58     6     8     2     1
  625   253     6     9     3     2
  626   315     6    11     2     2
  627    56     6    10     1     1
  628   318     6     9     3     1
  629   233     6     7     2     2
  630   323     6     8     3     2
  631    17     6     8     2     1
  632   214     6    11     3     1
  633   262     6     8     1     3
  634   296     6    11     3     2
  635   200     6    10     2     1
  636   113     6    10     2     2
  637   242     6     8     3     2
  638   267     6    11     1     2
  639    82     6    10     3     1
  640   288     6     8     1     3
  641    46     7    10     1     1
  642   160     7    11     3     2
  643   323     7     9     2     2
  644    81     7    12     2     1
  645    21     7    12     1     3
  646   293     7    12     3     2
  647    24     7    12     2     2
  648   253     7    12     1     3
  649   278     7     8     2     2
  650   171     7    11     3     1
  651   103     7    12     2     1
  652    91     7     8     1     1
  653    45     7     9     2     1
  654    23     7    11     3     1
  655   240     7    12     3     2
  656   275     7    12     1     1
  657   184     7    11     2     1
  658   102     7     8     2     1
  659    96     7     8     1     1
  660   271     7    12     3     2
  661   211     7     8     1     1
  662    37     7     9     1     1
  663    18     7    11     1     2
  664   159     7     8     1     2
  665   148     7     9     3     1
  666    74     7     8     2     2
  667   195     7     9     1     1
  668   326     7    10     3     1
  669    87     7    11     2     1
  670   241     7    10     3     2
  671    78     7    10     3     2
  672   266     7     8     3     1
  673   241     7     8     3     2
  674   293     7    12     1     1
  675   207     7    10     2     2
  676   163     7     9     2     2
  677    83     7     9     2     1
  678    24     7     8     3     1
  679    77     7    12     3     1
  680   323     7     9     3     1
  681   161     7     8     2     1
  682    97     7    10     2     2
  683   254     7    12     3     1
  684   313     7     8     1     2
  685   162     7     9     2     1
  686    12     7    10     3     1
  687   238     7    10     2     2
  688    61     7    12     3     1
  689    51     7     9     2     1
  690    78     7     8     1     2
  691   255     7    12     2     2
  692   211     7    10     2     1
  693   291     7    10     3     2
  694   193     7    12     3     1
  695     2     7    12     1     2
  696   315     7     8     1     2
  697   148     7    10     2     2
  698   179     7     8     2     2
  699   300     7    12     2     1
  700   246     7     8     3     1
  701   148     7    12     3     2
  702   271     7    11     2     2
  703   160     7    10     2     2
  704   271     7    12     2     2
  705   224     7    10     1     3
  706   218     7     8     2     2
  707    26     7    12     1     3
  708   197     7     9     3     1
  709   272     7     8     3     2
  710   205     7    12     2     1
  711   269     7    12     1     3
  712   288     7    12     3     2
  713   190     7    11     3     1
  714   188     7    10     2     1
  715    60     7    10     1     1
  716   313     7     8     1     1
  717   132     7    11     2     1
  718   226     7    12     2     1
  719   163     7     9     3     1
  720    45     7    10     2     2
  721    59     7     9     2     1
  722   211     7     8     1     1
  723   202     7    11     2     1
  724   124     7    11     1     1
  725    25     7    10     3     1
  726    87     7    10     3     2
  727    53     7    11     1     2
  728    30     7     9     3     2
  729   209     7    10     2     1
  730   297     7     9     2     2
  731   289     7     9     1     1
  732    26     7    12     3     2
  733   126     7    10     3     1
  734   205     7    10     2     2
  735   236     7    10     3     1
  736   303     7    12     1     3
  737   144     7    12     3     1
  738   145     7    11     3     1
  739    48     7    10     1     3
  740   286     7    10     2     1
  741   124     7    10     2     1
  742   241     7    11     3     1
  743   258     7    11     1     1
  744   116     7     9     2     1
  745    31     7     9     2     1
  746   324     7    11     1     2
  747   129     7    10     2     2
  748   231     7    12     3     1
  749    92     7    12     2     2
  750   150     7    11     3     2
  751   232     7    11     1     1
  752   159     7     8     2     1
  753   164     7    10     1     2
  754   125     7     8     1     3
  755   256     7    12     2     1
  756   220     8    12     1     2
  757   146     8    11     3     2
  758   315     8    12     3     2
  759   185     8    11     1     1
  760   196     8    11     3     2
  761   175     8    10     2     1
  762   256     8    13     3     2
  763    23     8     9     3     2
  764    79     8    12     1     1
  765   271     8    12     2     1
  766   183     8     9     2     1
  767   216     8     9     1     1
  768   197     8    11     1     3
  769    91     8    11     1     2
  770   193     8    10     3     1
  771   162     8    10     2     2
  772    43     8    11     3     2
  773   195     8    11     1     2
  774   213     8    10     2     1
  775    19     8    13     1     2
  776   226     8    13     3     1
  777    73     8    11     3     2
  778   315     8    10     1     3
  779   179     8    12     2     2
  780   320     8    10     2     2
  781   211     8    12     1     2
  782   304     8     9     1     2
  783   210     8    10     1     1
  784    23     8     9     2     1
  785   133     8    11     2     1
  786     9     8     9     2     2
  787    63     8    13     3     1
  788    68     8    11     3     1
  789   295     8    13     1     2
  790    33     8    10     3     2
  791   126     8     9     3     2
  792   299     8    10     1     2
  793    12     8    13     3     2
  794   135     8    10     1     3
  795   289     8     9     1     1
  796   251     8    12     3     2
  797   282     8     9     2     1
  798    50     8    11     3     2
  799   262     8    10     3     2
  800   200     8    10     3     2
  801   139     8     9     3     1
  802   161     8    10     1     3
  803    17     8     9     3     2
  804   236     8    11     3     1
  805   246     8    13     2     2
  806    68     8     9     1     1
  807   110     8    13     1     3
  808   226     8    10     3     2
  809   224     8    12     1     3
  810   286     8    11     3     1
  811    16     8     9     3     2
  812   156     8    13     2     1
  813   316     8    10     1     2
  814   159     8    10     3     2
  815   313     8    10     3     1
  816   118     8     9     2     1
  817   280     8    11     2     2
  818    23     8    11     3     2
  819    50     8    10     1     1
  820     8     8    10     1     3
  821    39     8     9     3     2
  822   137     8    11     3     2
  823    22     8    13     3     2
  824    74     8    13     3     2
  825   166     8    11     3     1
  826   176     8     9     2     1
  827   163     8     9     2     2
  828   301     8     9     2     1
  829   216     8    11     1     1
  830    72     8    13     3     1
  831   120     8    10     2     2
  832   315     8     9     1     3
  833    80     8    12     3     1
  834   246     8    12     2     2
  835   286     8    10     2     2
  836    78     8    11     2     1
  837   219     8    13     2     2
  838   101     8    11     3     1
  839   161     8    11     3     2
  840    42     8    13     3     2
  841   322     8    11     2     2
  842   211     8    10     2     1
  843    37     8    11     3     1
  844   147     8    10     2     1
  845    43     8    12     2     1
  846    11     8    12     3     1
  847   223     8    10     3     2
  848   312     8    12     3     2
  849   103     8     9     1     1
  850   280     8    13     1     1
  851   307     8    12     3     1
  852   274     8    13     1     3
  853   189     8    12     2     1
  854   122     8    10     2     2
  855   312     8     9     2     1
  856    97     8    10     3     2
  857   245     8    12     3     1
  858   117     8    10     1     2
  859   157     8     9     3     1
  860   256     8    10     2     1
  861   184     8    13     3     2
  862    33     8    13     3     2
  863   246     8    11     2     2
  864   298     8    12     2     2
  865   307     8    10     1     1
  866   315     8    11     3     2
  867   106     8     9     1     2
  868   120     9    11     1     1
  869   216     9    12     3     1
  870   224     9    12     1     2
  871    82     9    14     3     2
  872    21     9    11     1     1
  873   240     9    10     3     1
  874   207     9    11     1     1
  875   298     9    12     2     1
  876   226     9    11     1     1
  877   112     9    11     3     1
