DATASET = ORTEC Late VeRoLog 2019
NAME = Instance 2

DAYS = 25
   36    75     3     7     4     2
   37    14     3     4     2     2
   38    56     3     7     2     2
   39    46     3     7     4     3
   40    13     3     8     2     1
   41    40     3     8     4     2
   42     8     3     4     3     3
   43    43     3     5     4     3
   44    70     3     7     2     3
   45    35     3     8     2     1
   46    67     3     4     2     1
   47    52     3     6     3     3
   48    53     3     8     4     1
   49    49     3     8     4     2
   50    22     3     8     2     2
   51    75     3     8     2     3
   52    28     3     5     4     2
   53     5     3     8     1     1
   54    30     4     7     3     2
   55    48     4     9     2     2
   56    73     4     6     2     2
   57    21     4     9     2     1
   58    72     4     9     2     3
   59    66     4     6     3     2
   60     3     4     6     4     2
   61    61     4     8     1     2
   62    25     4     6     4     2
   63    10     5     8     4     2
   64    63     5     6     1     2
   65    66     5     7     2     3
   66    59     5    10     3     3
   67    83     5     6     2     1
   68    92     5     7     2     2
   69    65     5     8     3     2
   70   100     5    10     4     3
   71    33     5     9     2     2
   72    20     5     7     1     2
   73    90     5     6     4     3
   74    43     5     8     3     3
   75    54     5     8     1     1
   76    50     5    10     3     3
   77    95     5     6     4     2
   78     3     5     9     1     2
   79    11     5     6     3     3
   80    14     5     6     4     1
   81    76     6     8     3     1
   82    24     6     7     4     1
   83    50     6     7     3     2
   84    37     6     9     1     2
   85    51     6     9     1     1
   86    81     6    10     4     3
   87    11     6    10     2     2
   88    34     6     7     3     2
   89    38     6     7     4     3
   90    89     6    10     4     1
   91    43     7    12     3     1
   92    59     7     8     2     3
   93    42     7    11     1     2
   94     4     7     9     2     2
   95    14     7     8     2     1
   96    77     7     9     1     2
   97    99     7    10     3     2
   98    36     7     9     4     3
   99    50     7     9     1     1
  100     6     7     8     3     3
  101    29     7     8     2     2
  102     3     7    12     3     2
  103    57     7    11     3     1
  104     4     7     8     2     2
  105    85     7     8     3     1
  106    88     7    11     1     2
  107    55     7    11     4     3
  108    79     8     9     2     2
  109    31     8    10     1     1
  110    23     8    12     4     3
  111    48     8    12     1     2
  112    75     8    13     1     2
  113    41     8    12     2     1
  114    25     8    10     3     2
  115    56     8    11     2     3
  116   101     8    11     2     1
  117     6     8    13     1     1
  118    67     8    11     4     2
  119    53     8    10     2     2
  120    82     8    13     3     1
  121    24     8    10     4     2
  122    59     9    12     2     1
  123    82     9    11     2     2
  124    96     9    14     3     3
  125    76     9    11     2     1
  126    59     9    10     1     2
  127    64     9    12     4     3
  128    49     9    13     1     2
  129    67     9    12     1     1
  130    61     9    13     3     3
  131     7     9    12     2     3
  132    14     9    14     3     2
  133    89     9    13     4     1
  134    50     9    10     2     2
  135    10     9    14     4     2
  136    55     9    13     3     2
  137    61    10    11     4     3
  138    27    10    13     1     2
  139     4    10    11     2     3
  140     5    10    14     2     3
  141    64    10    11     2     2
  142    42    10    14     1     2
  143     7    10    15     4     3
  144    79    10    11     3     2
  145    82    10    15     1     1
  146    89    10    13     4     1
  147    49    10    14     1     1
  148    87    10    14     3     2
  149    63    10    14     1     2
  150    59    10    15     1     2
  151    65    11    13     2     3
  152    62    11    12     3     1
  153    29    11    13     4     1
  154    41    11    16     1     2
  155    48    11    14     2     2
  156    28    11    16     3     2
  157    51    11    16     4     1
  158     5    11    12     2     2
  159    77    11    14     3     2
  160    98    11    16     1     2
  161    37    11    12     3     1
  162    40    11    15     3     3
  163     2    11    14     3     1
  164    91    11    15     3     3
  165    13    11    13     3     1
  166    62    11    15     2     1
  167    36    11    16     2     2
  168    90    12    17     4     2
  169    93    12    17     1     1
  170    94    12    13     1     1
  171     2    12    17     2     1
  172    70    12    14     2     1
  173    32    12    15     4     1
  174    41    12    14     4     2
  175    56    12    14     2     1
  176     7    12    16     3     1
  177    10    12    16     3     3
  178     3    12    14     2     3
  179    20    12    17     4     3
  180     9    12    14     3     3
  181     6    13    15     4     2
  182    16    13    17     3     2
  183   100    13    16     2     2
  184    10    13    16     3     1
  185    95    13    17     1     2
  186    71    13    16     2     3
  187    81    13    18     3     1
  188    58    13    16     4     1
  189    27    13    15     4     1
  190    42    13    18     2     2
  191    82    13    18     4     1
  192    60    13    16     4     3
  193    21    13    17     1     2
  194    80    13    18     1     2
  195    72    13    18     4     2
  196    22    13    15     3     1
  197     9    13    14     2     2
  198    35    13    16     1     1
  199    28    14    19     1     2
  200    34    14    18     3     1
  201    23    14    18     2     3
  202    61    14    16     4     2
  203    68    14    16     3     1
  204    45    14    15     2     3
  205    11    14    18     1     1
  206     4    14    16     3     2
  207    80    14    15     1     1
  208     9    15    18     4     2
  209    96    15    20     1     1
  210    99    15    16     4     1
  211    72    15    18     4     3
  212    83    15    16     4     3
  213    96    15    20     4     3
  214    13    15    17     1     2
  215    50    15    17     4     2
  216    69    15    16     1     1
  217    54    15    16     1     2
  218    64    15    20     2     1
  219    52    15    20     4     3
  220    40    15    16     3     1
  221    99    15    17     4     3
  222    28    15    17     2     2
  223     3    15    16     3     2
  224    98    15    16     4     2
  225    45    16    20     4     1
  226     2    16    18     4     3
  227    62    16    17     2     3
  228    24    16    21     4     2
  229    65    16    21     1     1
  230    45    16    21     2     3
  231    80    16    17     2     3
  232    66    16    21     3     1
  233    16    16    17     3     3
  234    79    16    17     4     1
  235   101    16    18     3     2
  236    75    16    17     3     1
  237    31    16    20     2     3
  238    21    16    17     3     3
  239    91    16    20     2     2
  240     4    16    21     3     1
  241    53    16    21     3     2
  242    57    17    18     1     2
  243    11    17    20     2     2
  244    50    17    18     1     2
  245    68    17    19     1     2
  246    30    17    21     2     3
  247    54    17    20     1     1
  248    42    17    20     3     2
  249    53    17    18     4     1
  250    10    17    22     3     3
  251    22    17    19     1     2
  252   100    17    22     2     2
  253    47    17    21     2     2
  254    51    17    19     3     1
  255    26    17    22     3     1
  256     4    17    21     1     2
  257    19    17    21     1     2
  258     2    17    18     4     3
  259    92    17    18     1     2
  260    52    17    20     4     3
  261    76    17    22     2     3
  262    39    17    18     1     1
  263    66    18    23     3     3
  264    79    18    23     3     3
  265    38    18    20     1     2
  266    90    18    22     2     3
  267    10    18    22     3     2
  268    19    18    23     3     2
  269    50    18    19     1     2
  270    63    18    22     1     2
  271    10    18    22     4     3
  272    55    18    20     4     1
  273    94    18    20     4     2
  274    39    18    21     4     3
  275    78    18    19     1     1
  276    83    18    23     4     3
  277    33    18    20     4     1
  278    53    18    20     4     1
  279    90    18    23     4     2
  280    65    18    22     4     1
  281    21    18    22     4     1
  282    89    18    19     1     2
  283    38    18    21     1     2
  284    50    18    19     1     1
  285    31    18    21     4     2
  286    26    19    22     3     2
  287    18    19    24     1     2
  288    10    19    21     4     1
  289    85    19    20     4     2
  290    60    19    24     1     2
  291    90    19    21     4     1
  292    69    19    23     1     2
  293    84    19    20     4     1
  294    14    19    20     1     2
  295    97    19    22     2     3
  296    99    19    23     3     1
  297    50    19    24     2     2
  298    77    19    21     3     2
  299    31    19    21     4     1
  300    14    19    22     3     3

TECHNICIANS = 50
    1   102   150     8  0 0 1 0
    2    44   355     7  1 1 0 1
    3    30   750     6  0 0 0 1
    4    35   810    10  1 1 1 0
    5    28   560    10  1 1 0 0
    6     1   735    10  1 0 0 1
    7    77   460     5  0 1 1 1
    8   103   315     8  0 1 0 0
    9   104   320     8  0 1 1 1
   10    63   415    10  1 1 1 0
   11    37   395     8  0 1 1 1
   12   105   695     5  1 0 1 1
   13     1   305     6  1 1 0 1
   14   106   925     8  0 0 1 0
   15     2   185     7  0 1 1 0
   16    25   125     5  1 0 1 1
   17     1   575     7  0 0 1 1
   18     1   390    10  1 1 1 0
   19   107   645     6  0 1 1 0
   20   108   780     6  0 1 0 1
   21     1   765     7  1 1 0 1
   22     1   745     9  0 0 0 1
   23    53   885     5  0 1 0 0
   24   109   370     6  1 1 0 0
   25     1   500    10  1 1 0 1
   26   110   585     9  0 1 0 1
   27     3   590    10  1 1 1 0
   28   111   210     6  0 0 1 1
   29    72   375     9  0 0 1 1
   30    18   930    10  0 0 0 1
   31    99   665     9  0 1 1 0
   32    63   845     8  1 0 1 1
   33   112   155    10  0 0 0 1
   34     1   540     9  1 1 0 1
   35    10   870    10  0 1 0 1
   36    86   475     8  0 0 1 0
   37   113   450     8  1 0 1 1
   38    84   440    10  1 1 0 1
   39     1   720     7  0 1 1 0
   40    94   935     8  1 1 1 0
   41    39   290     6  0 0 1 1
   42    26   805     8  0 0 1 0
   43    12   745    10  0 0 1 0
   44    58   800     5  0 1 1 0
   45   114   695     7  1 0 0 0
   46   115   180     5  1 1 0 0
   47    98   550     8  1 1 0 1
   48     7   550     9  1 1 0 0
   49     1   630     8  1 1 1 0
   50     9   435     9  0 0 0 1

